"Coste relativo" "Ingresos" "Tiempo de espera" "tipo"
1.7306289237822 1.66113182162047 276 "bus"
1.5337804530468 1.65780955171596 368 "bus"
1.37667993327167 1.94206126704684 1535 "bus"
0.715154402168404 2.29794407167863 1226 "bus"
1.32124607063978 1.53361835772157 237 "bus"
1.16339880001729 1.4499888622415 1154 "bus"
1.51121096200135 1.82694934883639 1028 "bus"
1.75589745551186 1.60695635594516 1040 "bus"
1.67620132262511 1.06332559893281 451 "bus"
0.935434326753249 2.00384922029315 501 "bus"
1.28990488171645 1.48241334580454 797 "bus"
1.28424385542501 1.50339696109332 1243 "bus"
1.31073645504637 1.47665780973224 756 "bus"
0.954851094483428 1.9698814071048 882 "bus"
1.25866124352712 2.20254307494823 1204 "bus"
0.621106598004398 2.14929283945388 831 "bus"
1.44715323341682 1.48546470493724 401 "bus"
1.01842074541188 1.83741547267331 1316 "bus"
1.20461289010498 1.44172032748359 836 "bus"
0.987365520875556 2.22048549920034 1026 "bus"
1.68303645481472 1.48146940304259 966 "bus"
0.897821662043573 1.88455178056649 1017 "bus"
1.36512943673291 1.34057552251954 826 "bus"
1.41965779309412 1.77966746234823 1116 "bus"
0.928546388467571 2.18236287720483 771 "bus"
1.68725664164718 1.13300874060177 270 "bus"
1.60583857246628 1.87872304110956 686 "bus"
1.85974197571609 1.90749439528935 1066 "bus"
0.940629851266529 2.02969857515362 716 "bus"
1.50039962530991 2.03449115164193 458 "bus"
1.37116209970387 2.28046413337263 1127 "bus"
1.71484560341671 1.25550954662932 592 "bus"
1.34116999984623 2.07554782586987 1258 "bus"
1.93324796068581 1.29614247322171 700 "bus"
1.12787235876929 1.48192435594347 407 "bus"
1.52326999095487 1.78120764535138 885 "bus"
1.44995701289498 1.56807144283301 558 "bus"
0.874653087140381 2.69584628346889 216 "bus"
1.43954734900885 2.12855353541726 427 "bus"
1.0995340868333 1.93659914270294 769 "bus"
1.26318563876374 1.7122456814276 924 "bus"
1.57557472506536 2.08256358731904 1060 "bus"
1.68116659693804 1.83806653513426 474 "bus"
1.3768367566228 1.28942760333893 791 "bus"
1.20527774063646 1.43929297092767 390 "bus"
1.15749468377703 2.26009873472741 906 "bus"
0.511470333981912 1.67347842255473 817 "bus"
1.53198402430819 2.27484145078233 810 "bus"
1.82203873281752 2.30631180532561 907 "bus"
1.77937640121979 1.64165298497181 905 "bus"
1.35989835997427 1.29759932070692 802 "bus"
1.69124803690877 1.89180252595098 196 "bus"
1.94457593340351 1.15951204729127 216 "bus"
1.71611460470734 1.33080372883179 1400 "bus"
1.35797949927257 1.53626693456508 792 "bus"
1.52749086842423 1.72213762581723 935 "bus"
1.67217480142921 1.85903266620568 260 "bus"
1.87619512309812 1.64113409358506 604 "bus"
1.19225392080208 1.81104708167707 258 "bus"
1.32921387996312 1.63756921582345 1282 "bus"
0.635721519399829 2.28771598732363 755 "bus"
0.899442382954147 1.77475563434935 777 "bus"
1.1745612760125 2.11761854374974 928 "bus"
1.24339110393753 1.94790563433941 806 "bus"
0.923899656442539 1.68810409329614 1522 "bus"
1.4052519406316 1.65553876841478 1595 "bus"
1.50069950808825 1.32575556610764 1298 "bus"
1.50788415583093 1.66040612848964 1069 "bus"
0.869893791217067 2.30495685205011 850 "bus"
1.3184417684412 1.92247545953438 516 "bus"
1.58222253477032 1.3359030471138 692 "bus"
1.7104021940394 1.41000936162919 375 "bus"
1.24631185625633 2.08205525965999 1005 "bus"
1.24637725951177 1.74429661546458 527 "bus"
1.30652756974641 2.01842735240057 993 "bus"
1.70883269542537 1.5111902238093 1078 "bus"
1.85296082682249 1.56737022475713 564 "bus"
1.35611127187576 2.0855853518066 963 "bus"
1.42800084860463 2.18363809626893 901 "bus"
1.60964468964244 1.71230414446616 897 "bus"
0.716208656488029 1.73457610768554 791 "bus"
1.6886566116948 1.38911267937198 879 "bus"
0.778397454912808 1.86047944658463 777 "bus"
1.20990213327528 1.72630246599569 628 "bus"
1.57120668771008 1.9093324989395 890 "bus"
1.56030816033362 1.04377928203211 623 "bus"
1.02140274956828 1.8975535468397 510 "bus"
1.41327159302156 2.42539165977546 1627 "bus"
1.08808128815708 1.50240539689717 816 "bus"
1.03082060663211 1.69424955914358 880 "bus"
0.958658304087611 1.91421121369212 828 "bus"
1.82435378193132 1.23750845386783 959 "bus"
1.22783901510699 1.74352799772203 351 "bus"
0.724119731289173 2.11176754032742 843 "bus"
1.35828696497854 1.55364723363201 915 "bus"
1.25315850113893 2.0269800464835 404 "bus"
1.1081893589062 1.5922456675812 1115 "bus"
1.92240347453855 1.18798900858987 1102 "bus"
1.61659345048604 1.43462573854262 1041 "bus"
1.04917085568523 2.18838038040817 767 "bus"
1.95160379473805 1.99696159858544 737 "bus"
0.936146623583576 1.83388309668786 605 "bus"
1.98525640157006 1.64084119189653 437 "bus"
1.05115599627316 1.71299089849015 1198 "bus"
1.19587137118205 1.83787633087932 642 "bus"
2.3892071365342 1.13187359652009 252 "bus"
1.09967371289714 2.030788298027 1460 "bus"
1.82931598764042 1.97597731676625 904 "bus"
1.17786799837919 2.05371073313315 969 "bus"
1.49584113215913 1.8988895181197 904 "bus"
1.18779888173079 1.87929972049573 1116 "bus"
0.562867808025273 1.9601779218404 223 "bus"
1.25910058045517 1.79978811650235 647 "bus"
1.15165899685533 1.82970112386106 385 "bus"
1.03939879646771 1.5815975351867 818 "bus"
1.64314769888633 1.5035531632057 916 "bus"
1.30730873248416 1.69397556529022 1541 "bus"
1.02911338314732 1.77000694167548 1268 "bus"
1.73497092702263 1.62384691285129 972 "bus"
1.09823886135678 2.20500390139822 564 "bus"
1.1732846648711 2.03893416513131 726 "bus"
1.0916230975143 1.75235738803857 684 "bus"
1.49107863465315 1.32560255560328 1058 "bus"
0.97037731423849 1.53415735053797 561 "bus"
1.07306930977487 1.66594813171414 676 "bus"
1.12482407220713 1.27037373665218 372 "bus"
0.814029934775254 2.26883870232175 799 "bus"
1.64691767703821 1.38041517064109 1021 "bus"
1.53390834747946 1.93295240183395 797 "bus"
1.71209574429162 2.28446925552931 644 "bus"
1.16302806107313 2.23825922918135 755 "bus"
1.07772461643637 1.60859147570647 631 "bus"
1.66645729032425 2.21111253813088 730 "bus"
1.07341749063482 1.39993597970231 656 "bus"
1.11215847147588 1.74789329443763 493 "bus"
1.58140604739291 1.5844316295407 1071 "bus"
